timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,analysis.possible_anomaly,analysis.prediction_result,analysis.used_model
2024-09-01 19:49:44,15012.531249999998,11303.140625000233,1182447.2343749998,297.453125,312.1875,707685256,416151854,0,2170708891,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3978604544,76.4,12861161472,3978604544,509722226688,215885844480,293836382208,42.4,1163378,2896286,47983371264,328044859392,627,744,433826474,804788274,609690,999943,0,29,0,0,,,
2024-09-01 19:49:45,15012.562499999998,11303.171875000233,1182459.1718749998,297.46875,312.1875,707731539,416178660,0,2170943838,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3976945664,76.4,12862820352,3976945664,509722226688,215885852672,293836374016,42.4,1163379,2896309,47983387648,328046809088,627,744,433826640,804788375,609692,999944,0,29,0,0,,,
2024-09-01 19:49:46,15012.624999999998,11303.296875000233,1182471.1249999998,297.46875,312.1875,707781571,416206715,0,2171193988,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3976253440,76.4,12863512576,3976253440,509722226688,215885860864,293836365824,42.4,1163381,2896324,47983481856,328047075328,627,744,433826686,804788375,609693,999944,0,29,0,0,,,
2024-09-01 19:49:47,15012.812499999998,11303.359375000233,1182482.8749999998,297.484375,312.1875,707825985,416232249,0,2171402790,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3978227712,76.4,12861538304,3978227712,509722226688,215885873152,293836353536,42.4,1163386,2896488,47983760384,328049545216,627,744,433830058,804789383,609702,999952,0,29,0,0,,,
2024-09-01 19:49:48,15012.890624999998,11303.437500000233,1182494.7499999998,297.484375,312.203125,707851096,416247519,0,2171494002,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3977474048,76.4,12862291968,3977474048,509722226688,215885877248,293836349440,42.4,1163388,2896515,47983793152,328049971200,627,744,433830220,804789443,609705,999953,0,29,0,0,,,
2024-09-01 19:49:49,15012.937499999998,11303.484375000233,1182506.6718749998,297.484375,312.203125,707896878,416273781,0,2171714972,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3978166272,76.4,12861599744,3978166272,509722226688,215885881344,293836345344,42.4,1163397,2896525,47984002048,328050036736,627,744,433830220,804789443,609705,999953,0,29,0,0,,,
2024-09-01 19:49:50,15012.984374999998,11303.546875000233,1182518.5624999998,297.484375,312.203125,707932955,416294513,0,2171868142,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3978276864,76.4,12861489152,3978276864,509722226688,215886471168,293835755520,42.4,1163408,2896540,47984374784,328050491392,627,744,433830220,804789443,609705,999953,0,29,0,0,,,
2024-09-01 19:49:51,15013.343749999998,11303.828125000233,1182529.9062499998,297.484375,312.203125,707989281,416324497,0,2172175276,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3978010624,76.4,12861755392,3978010624,509722226688,215886733312,293835493376,42.4,1163410,2896554,47984505856,328050638848,627,744,433830262,804789503,609706,999954,0,29,0,0,,,
2024-09-01 19:49:52,15013.593749999998,11304.812500000233,1182540.6718749998,297.484375,312.203125,708017501,416340124,0,2172335641,0.0,0.0,0.0,13421772800,1388847104,12032925696,10.3,0,0,16839766016,3979612160,76.4,12860153856,3979612160,509722226688,215886745600,293835481088,42.4,1163414,2896585,47984718848,328052670464,627,744,433831575,804790962,609715,999964,0,29,0,0,,,
2024-09-01 19:50:06,15022.687499999998,11305.796875000233,1182698.5781249998,297.5625,312.28125,708634935,416679769,0,2174945963,0.0,0.0,0.0,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3676024832,78.2,13163741184,3676024832,509722226688,215901339648,293820887040,42.4,1163471,2897196,47987244544,328072925184,627,744,433846706,804810333,609762,1000010,0,29,0,0,,,
2024-09-01 19:50:07,15022.703124999998,11305.796875000233,1182698.7812499998,297.5625,312.28125,708635778,416680294,0,2174952324,0.0,0.0,0.0,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3676016640,78.2,13163749376,3676016640,509722226688,215901339648,293820887040,42.4,1163471,2897196,47987244544,328072925184,627,744,433846706,804810333,609762,1000010,0,29,0,0,,,
2024-09-01 19:50:08,15022.843749999998,11306.187500000233,1182710.2499999998,297.5625,312.3125,708690325,416711239,0,2175203052,0.0,0.0,0.0,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3776589824,77.6,13063176192,3776589824,509722226688,215901356032,293820870656,42.4,1163478,2897254,47987359232,328075116544,627,744,433846899,804811213,609765,1000017,0,29,0,0,,,
2024-09-01 19:50:09,15022.937499999998,11306.375000000233,1182721.9687499998,297.5625,312.3125,708712501,416724964,0,2175258286,0.16,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3866120192,77.0,12973645824,3866120192,509722226688,215901356032,293820870656,42.4,1163480,2897274,47987490304,328075280384,627,744,433846899,804811213,609765,1000017,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:10,15023.406249999998,11306.625000000233,1182733.2499999998,297.5625,312.3125,708757170,416749358,0,2175545962,0.16,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3764613120,77.6,13075152896,3764613120,509722226688,215901360128,293820866560,42.4,1163493,2897288,47988329984,328075452416,627,744,433846899,804811213,609765,1000017,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:11,15024.031249999998,11306.843750000233,1182744.4062499998,297.5625,312.3125,708805978,416775790,0,2180072432,0.16,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3707564032,78.0,13132201984,3707564032,509722226688,215901364224,293820862464,42.4,1163504,2897314,47988960768,328075849728,628,744,433846899,804811213,609765,1000017,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:12,15024.531249999998,11306.968750000233,1182755.8437499998,297.5625,312.328125,708856606,416803420,0,2180411966,0.16,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3718418432,77.9,13121347584,3718418432,509722226688,215901368320,293820858368,42.4,1163507,2897342,47989075456,328077373440,628,744,433846965,804811213,609766,1000017,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:13,15025.312499999998,11307.125000000233,1182766.9687499998,297.5625,312.328125,708881367,416817304,0,2183682993,0.16,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3698696192,78.0,13141069824,3698696192,509722226688,215902552064,293819674624,42.4,1163510,2897385,47989206528,328077889536,628,744,433847086,804811514,609768,1000019,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:14,15025.468749999998,11307.250000000233,1182778.7187499998,297.5625,312.328125,708919772,416839612,0,2183856790,0.15,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3866734592,77.0,12973031424,3866734592,509722226688,215902572544,293819654144,42.4,1163510,2897390,47989206528,328077963264,628,744,433847128,804811574,609769,1000020,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:15,15025.796874999998,11307.562500000233,1182790.0312499998,297.5625,312.328125,708953208,416858136,0,2184079808,0.15,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3767955456,77.6,13071810560,3767955456,509722226688,215902576640,293819650048,42.4,1163511,2897511,47989222912,328078733312,628,744,433847194,804811574,609770,1000020,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:16,15026.187499999998,11307.859375000233,1182801.3749999998,297.609375,312.328125,709016711,416890987,0,2188360159,0.15,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3722264576,77.9,13117501440,3722264576,509722226688,215902576640,293819650048,42.4,1163521,2897541,47989685760,328080719872,628,744,433847194,804811574,609770,1000020,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:17,15026.640624999998,11308.015625000233,1182812.7812499998,297.609375,312.34375,709052070,416910797,0,2188591087,0.15,0.03,0.01,13421772800,1321107456,12100665344,9.8,0,0,16839766016,3711545344,78.0,13128220672,3711545344,509722226688,215902584832,293819641856,42.4,1163524,2897577,47989734912,328081092608,628,744,433847366,804811746,609772,1000022,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:22,15028.671874999998,11312.687500000233,1182874.1406249998,297.65625,312.34375,709368425,417087939,0,2193028401,0.14,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3952123904,76.5,12887642112,3952123904,509722226688,215902625792,293819600896,42.4,1163592,2901811,47991533056,329228054528,628,745,433849481,804812011,609786,1000026,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:22,15028.687499999998,11312.765625000233,1182874.6249999998,297.65625,312.34375,709370429,417089113,0,2193039562,0.14,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3952128000,76.5,12887638016,3952128000,509722226688,215902625792,293819600896,42.4,1163592,2901814,47991533056,329228095488,628,745,433849481,804812011,609786,1000026,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:23,15029.156249999998,11313.359375000233,1182885.5624999998,297.671875,312.34375,709415794,417113745,0,2193337437,0.12,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3844063232,77.2,12995702784,3844063232,509722226688,215902629888,293819596800,42.4,1163598,2901827,47991795200,329228333056,628,745,433849699,804812240,609789,1000027,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:24,15029.906249999998,11313.781250000233,1182896.3906249998,297.6875,312.375,709452286,417133675,0,2197696612,0.12,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3797082112,77.5,13042683904,3797082112,509722226688,215902633984,293819592704,42.4,1163602,2901884,47991913984,329241784320,628,745,433849800,804812397,609790,1000029,0,29,0,0,***,Anomaly!,DBSCAN()
2024-09-01 19:50:38,15039.234375,11315.140625000233,1183053.6874999998,297.8125,312.390625,709865960,417363690,0,2202107462,0.1,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3959230464,76.5,12880535552,3959230464,509722226688,215913746432,293808480256,42.4,1163622,2902174,47992688128,329250598912,628,745,433858349,804834401,609845,1000084,0,29,0,0,,,
2024-09-01 19:50:38,15039.234375,11315.140625000233,1183053.8906249998,297.8125,312.390625,709866264,417363895,0,2202110752,0.1,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3959222272,76.5,12880543744,3959222272,509722226688,215913746432,293808480256,42.4,1163622,2902174,47992688128,329250598912,628,745,433858349,804834401,609845,1000084,0,29,0,0,,,
2024-09-01 19:50:39,15039.28125,11315.171875000233,1183065.8281249998,297.8125,312.390625,709881571,417374387,0,2202141762,0.1,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3959582720,76.5,12880183296,3959582720,509722226688,215913750528,293808476160,42.4,1163622,2902184,47992688128,329250713600,628,745,433858404,804834467,609846,1000085,0,29,0,0,,,
2024-09-01 19:50:40,15039.296875,11315.187500000233,1183077.7968749998,297.8125,312.390625,709898374,417385583,0,2202193331,0.1,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3963203584,76.5,12876562432,3963203584,509722226688,215913750528,293808476160,42.4,1163622,2902189,47992688128,329250762752,628,745,433858470,804834467,609847,1000085,0,29,0,0,,,
2024-09-01 19:50:41,15039.34375,11315.187500000233,1183089.7499999998,297.8125,312.390625,709914522,417396614,0,2202232098,0.1,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3961761792,76.5,12878004224,3961761792,509722226688,215913754624,293808472064,42.4,1163622,2902206,47992688128,329252081664,628,745,433860260,804834814,609849,1000087,0,29,0,0,,,
2024-09-01 19:50:46,15041.203125,11318.125000000233,1183141.7656249998,297.828125,312.390625,710068776,417490858,0,2202828124,0.09,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3913940992,76.8,12925825024,3913940992,509722226688,215913771008,293808455680,42.4,1163653,2906260,47994306048,330313355264,628,745,433860436,804835181,609852,1000090,0,29,0,0,,,
2024-09-01 19:50:56,15042.5625,11319.781250000233,1183259.6874999998,297.875,312.390625,710483474,417727434,0,2204810270,0.08,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3932536832,76.6,12907229184,3932536832,509722226688,215914491904,293807734784,42.4,1163679,2906462,47995579904,330327592960,628,745,433866107,804838983,609887,1000122,0,29,0,0,,,
2024-09-01 19:50:56,15042.5625,11319.796875000233,1183259.8437499998,297.875,312.390625,710483727,417727629,0,2204813196,0.08,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3933745152,76.6,12906020864,3933745152,509722226688,215914496000,293807730688,42.4,1163679,2906475,47995579904,330328907776,628,745,433866107,804838983,609887,1000122,0,29,0,0,,,
2024-09-01 19:50:57,15042.671875,11319.90625,1183271.640625,297.875,312.390625,710521409,417749411,0,2205002706,0.08,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3929509888,76.7,12910256128,3929509888,509722226688,215914569728,293807656960,42.4,1163681,2906489,47995653632,330329153536,628,745,433866400,804839221,609891,1000125,0,29,0,0,,,
2024-09-01 19:50:58,15043.09375,11320.078125,1183283.046875,297.875,312.390625,710569258,417775163,0,2205246160,0.07,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3901329408,76.8,12938436608,3901329408,509722226688,215915102208,293807124480,42.4,1163687,2906541,47995792896,330329808896,628,745,433866466,804839221,609892,1000125,0,29,0,0,,,
2024-09-01 19:50:59,15043.25,11320.71875,1183294.25,297.890625,312.390625,710614354,417797906,0,2205427587,0.07,0.03,0.01,13421772800,1390702592,12031070208,10.4,0,0,16839766016,3932045312,76.7,12907720704,3932045312,509722226688,215915139072,293807087616,42.4,1163691,2906572,47995964928,330330423296,628,745,433871449,804840152,609911,1000137,0,29,0,0,,,
